pool_hash,pool_id,operator_group,source,source_detail
bd80e49e7d10514fae8832ccc21620efdd1cfa2e56337e3c4d31e37f,,ADAST,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=ADAST; name=Adastrong Two
77b0a93c26ac65be36e9a9f220f9a43cbc57d705fc5d8f1de5fdeea1,,ADASTAT,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=STAT; name=AdaStat Pool
adb8f11466290d1a8bef7c9665848cd66e45a7e74e5c25f586f0192e,,ADASTAT,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=BOT; name=Rewards Notifications Bot Pool
00000110093effbf3ce788aebd3e7506b80322bd3995ad432e61fad5,pool1qqqqzyqf8mlm70883zht60n4q6uqxg4a8x266sewv8ad2grkztl,ADOSIA,pool_groups_current_HEAD,pool_clusters.json group; ticker=FROG; balanceanalytics_group=ADOSIA; adastat_group=adafrog.io
000001b844f4e4c900ae0dfdc84a8845f71090b82fb473e6c70a31ee,pool1qqqqrwzy7njvjq9wph7usj5gghm3py9c97688ek8pgc7uem9cfz,ADOSIA,pool_groups_current_HEAD,pool_clusters.json group; ticker=FROG2; balanceanalytics_group=ADOSIA; adastat_group=adafrog.io
00000368a25a58d3c46bea611ddabf77679b8d1fd854c75a41ea399c,pool1qqqqx69ztfvd83rtafs3mk4lwanehrglmp2vwkjpaguecs2t4c2,ADOSIA,pool_groups_current_HEAD,pool_clusters.json group; ticker=WOLF; balanceanalytics_group=ADOSIA; adastat_group=adafrog.io
0000066c3b2b15f7aece355a112ef141e9fe84d2e2152d4398986e40,pool1qqqqvmpm9v2l0tkwx4dpzth3g85lapxjug2j6sucnphyqlt4fuu,ADOSIA,pool_groups_current_HEAD,pool_clusters.json group; ticker=SALUD; balanceanalytics_group=ADOSIA; adastat_group=adafrog.io
000007aa46044059162dcb0250ae057e17b3ba2378d19b17d3472419,pool1qqqq02jxq3q9j93devp9pts90ctm8w3r0rgek97ngujpjgpw46j,ADOSIA,pool_groups_current_HEAD,pool_clusters.json group; ticker=ZENY; balanceanalytics_group=ADOSIA; adastat_group=adafrog.io
00000a1e448bdd902bb3884d1df7f26efaec3afadfeb719f65cf0051,pool1qqqq58jy30weq2an3px3maljdmawcwh6ml4hr8m9euq9z2n7wyz,ADOSIA,pool_groups_current_HEAD,pool_clusters.json group; ticker=COAST; balanceanalytics_group=SINGLEPOOL; adastat_group=adafrog.io
065761de502a7ff8cd77e1ada105f08766988e02451d739bc5da35e4,pool1qetkrhjs9fll3nthuxk6zp0ssanf3rszg5wh8x79mg67gsg7vjv,ADOSIA,pool_groups_current_HEAD,pool_clusters.json group; ticker=CARAT; balanceanalytics_group=SINGLEPOOL; adastat_group=adafrog.io
4e23b3ddb297b53d7fe6c9961c69eb5ea2ea110e4312acd8438d94a5,pool1fc3m8hdjj76n6llxextpc60tt63w5ygwgvf2ekzr3k222kxxdkg,ADOSIA,pool_groups_current_HEAD,pool_clusters.json group; ticker=BUNNY; balanceanalytics_group=SINGLEPOOL; adastat_group=adafrog.io
55ee36d7a20861491821c020a0a164ff568f1ad7e8373cad0c514e7b,pool12hhrd4azpps5jxppcqs2pgtylatg7xkhaqmnetgv2988k3t4drf,ADOSIA,pool_groups_current_HEAD,pool_clusters.json group; ticker=YAM; balanceanalytics_group=ADOSIA; adastat_group=adafrog.io
fd2ce4f1b300eee8dabf70b010f23a9f2650f18c1f8d3ecf823f5423,pool1l5kwfudnqrhw3k4lwzcppu36nun9puvvr7xnanuz8a2zx4jaek5,ADOSIA,pool_groups_current_HEAD,pool_clusters.json group; ticker=ADOPT; balanceanalytics_group=ADOSIA; adastat_group=adafrog.io
2d8a81b805c360e9d6de6185b763f0556528d75a4561530e8ce6337c,pool19k9grwq9cdswn4k7vxzmwcls24jj3466g4s4xr5vucehcqpslfy,ADV,pool_groups_current_HEAD,pool_clusters.json group; ticker=ADV4; balanceanalytics_group=ADV; adastat_group=adavault.com
3116c834a09b0060aef7284f63d3275456364e3309b3c19ec328af60,pool1xytvsd9qnvqxpthh9p8k85e823trvn3npxeur8kr9zhkqz5uls9,ADV,pool_groups_current_HEAD,pool_clusters.json group; ticker=ADV; balanceanalytics_group=ADV; adastat_group=adavault.com
3b3327c0a885ba7c1ebeec8b44158aab79c32148d45b4c701344cd97,pool18vej0s9gska8c847aj95g9v24duuxg2g63d5cuqngnxew643jw9,ADV,pool_groups_current_HEAD,pool_clusters.json group; ticker=ADV2; balanceanalytics_group=ADV; adastat_group=adavault.com
edfa208d441511f9595ba80e8f3a7b07b6a80cbc9dda9d8e9d1dc039,pool1ahazpr2yz5gljk2m4q8g7wnmq7m2sr9unhdfmr5arhqrjnntwdz,ADV,pool_groups_current_HEAD,pool_clusters.json group; ticker=ADV3; balanceanalytics_group=ADV; adastat_group=adavault.com
0001a003afb844ce6d9409fc49e049db654a78dc77f1151cb6cd548f,,AHL,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=AHL; name=AHLNET #1 🇸🇪
0001a007008ad930089e1be2de42ef058ac18ce761e8dd2651740b7a,,AHL,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=AHL; name=AHLNET #2 🇸🇪
970e9a7ae4677b152c27a0eba3db996b372de094d24fc2974768f3da,pool1ju8f57hyvaa32tp85r468kuedvmjmcy56f8u9968drea57p50l5,AICHI,pool_groups_current_HEAD,pool_clusters.json group; ticker=AICHI; balanceanalytics_group=AICHI; adastat_group=aichi-stakepool.com
c27db049e669c55902e3f4d34d5366e3321b1f3c6517acdf7c766a5b,pool1cf7mqj0xd8z4jqhr7nf565mxuvepk8euv5t6ehmuwe49kfz9llr,AICHI,pool_groups_current_HEAD,pool_clusters.json group; ticker=TOKAI; balanceanalytics_group=AICHI; adastat_group=aichi-stakepool.com
1d6f28d31f664d603e4fc751830d652d6980fba8143ec91829e9528d,,ALIEN,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=SLICE; name=Cardano Pizza - Slice #1
cf5d7e0cd794e1fac808633f589070b6e37e062b5107aad612b7b769,,ALIEN,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=ALIEN; name=Cardano Pizza - Slice #2
40e5daacb89e62565395417ae78392dee9b0ccc00c2e0253f3031f91,,AMS,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=AMS02; name=Cardano.Amsterdam
46b81236bd193afa31ebb94477ee05b7becdee914c673f02c80dfc97,,AMS,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=AMS03; name=Cardano.Amsterdam
e11427a833aff02b782a0fd93b087bfacdb0414b7d5a545cd45bd8ed,,AMS,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=AMS01; name=Cardano.Amsterdam
00004614332ac81201d8302d4cb8262502af229256e143dc2156156e,pool1qqqyv9pn9typyqwcxqk5ewpxy5p27g5j2ms58hpp2c2kuzs5z77,ANGEL,pool_groups_current_HEAD,pool_clusters.json group; ticker=ANGEL; balanceanalytics_group=ANGEL; adastat_group=angelstakepool.net
0000558092d1645b110130bb1b9d449dced79bfccf313e2880e6cf38,pool1qqq9tqyj69j9kygpxza3h82ynh8d0xlueucnu2yqum8nse8hj7y,ANGEL,pool_groups_current_HEAD,pool_clusters.json group; ticker=SION; balanceanalytics_group=ANGEL; adastat_group=angelstakepool.net
452cf4da07afbac289bd221f4bae723b8cfedfd2dcdce07d7a88e4d1,pool1g5k0fks847av9zdayg05htnj8wx0ah7jmnwwqlt63rjdzyjr93n,ARCADIA,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=ARCADIA; adastat_group=arcadiastakepool.com
472314c0412e6cf715366ad460cc3560a6c6314cbd9787b481e9d23a,pool1gu33fszp9ek0w9fkdt2xpnp4vznvvv2vhktc0dypa8fr53lc9pc,ARCADIA,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=ARCADIA; adastat_group=arcadiastakepool.com
26f77b3bc3a1a51f29de43b3fd692e5b00eaf18f3c9e9829c4c6725d,pool1ymmhkw7r5xj372w7gwel66fwtvqw4uv08j0fs2wycee96qv32j5,ASTRL,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=ASTRL; adastat_group=None
5c9b561a53194b267e63bc688da3c606c3734889585a99c77f6444ed,pool1tjd4vxjnr99jvlnrh35gmg7xqmphxjyftpdfn3mlv3zw60yw5y4,ASTRL,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=ASTRL; adastat_group=None
96692d1db846df724d954b54b51a01fefadabfad9e79a3b031bd67fc,pool1je5j68dcgm0hynv4fd2t2xsplmad40adneu68vp3h4nlcdaznwc,ASTRL,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=ASTRL; adastat_group=None
a49177494e8f50f21af5a39fd3b55dc9be3b8638cc5194eebd0bfd08,pool15jghwj2w3ag0yxh45w0a8d2aexlrhp3ce3gefm4ap07ssehz8qj,ASTRL,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=ASTRL; adastat_group=None
bf0df7e8bb6b5827ccb4120b4e690437898611e9789e3b9f6d2bb562,pool1huxl069mddvz0n95zg95u6gyx7ycvy0f0z0rh8md9w6kyvur9h6,ASTRL,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=ASTRL; adastat_group=None
dfdd1e5ebb3808f97f0733fbb350e872e8612bde2774f35b46651bd3,pool1mlw3uh4m8qy0jlc8x0amx58gwt5xz277ya60xk6xv5daxjzt2gs,ASTRL,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=ASTRL; adastat_group=None
ee05f8313fa3ccb227894d5968b5ec55ca3f1ee3568a4c19c833dedc,pool1aczlsvfl50xtyfuff4vk3d0v2h9r78hr269ycxwgx00dcng4u9d,ASTRL,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=ASTRL; adastat_group=None
f0ab7131f4ad78631c1e25f2d6406b6f58b15753138040a8685db953,pool17z4hzv0544uxx8q7yhedvsrtdavtz46nzwqyp2rgtku4x6d0zcn,ASTRL,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=ASTRL; adastat_group=None
f7f9952465883f05a64e44161b2d4a253e8d5eb51922317a46cbf600,pool17lue2fr93qlstfjwgstpkt22y5lg6h44ry3rz7jxe0mqqnq53wf,ASTRL,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=ASTRL; adastat_group=None
f890ff23ad69119de934c5f4f231ff7a154517a93fae043b48b01bb8,pool1lzg07gaddygem6f5ch60yv0l0g2529af87hqgw6gkqdmsfs39z9,ASTRL,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=ASTRL; adastat_group=None
00000036d515e12e18cd3c88c74f09a67984c2c279a5296aa96efe89,pool1qqqqqdk4zhsjuxxd8jyvwncf5eucfskz0xjjj64fdmlgj735lr9,ATADA,pool_groups_current_HEAD,pool_clusters.json group; ticker=ATADA; balanceanalytics_group=ATADA; adastat_group=stakepool.at
2ba96bc27be2bdde3ec11b9f696cf21fad39e49097be9b0193e6b572,pool19w5khsnmu27au0kprw0kjm8jr7knneysj7lfkqvnu66hyz0jxsx,ATADA,pool_groups_current_HEAD,pool_clusters.json group; ticker=ATAD2; balanceanalytics_group=ATADA; adastat_group=stakepool.at
34fa6e42ffafbb9bf63b1c78e99b09b30527f37ac544668dfaab624d,pool1xnaxushl47aeha3mr3uwnxcfkvzj0um6c4zxdr064d3y68z646c,ATADA,pool_groups_current_HEAD,pool_clusters.json group; ticker=ALPEN; balanceanalytics_group=SINGLEPOOL; adastat_group=None
43ef09ca6b7b791b063144b9d8cc33c4d0389115ed9424b6eda899b2,pool1g0hsnjnt0du3kp33gjua3npncngr3yg4ak2zfdhd4zvmy6r8hyd,ATADA,pool_groups_current_HEAD,pool_clusters.json group; ticker=EGGS; balanceanalytics_group=SINGLEPOOL; adastat_group=stakepool.at
3d2294baebe5bbeaa920af59e8461068582bb6c17522bbc7308e8567,pool1853ffwhtuka742fq4av7s3ssdpvzhdkpw53th3es36zkwrllj9g,ATLAS,pool_groups_current_HEAD,pool_clusters.json group; ticker=ATLAS; balanceanalytics_group=ATLAS; adastat_group=atlasstakepool.com
e6ac159ee8063742eadcb48be45f29d9a67b4158439070032f42d10c,pool1u6kpt8hgqcm596kukj97ghefmxn8ks2cgwg8qqe0gtgscnufk5p,ATLAS,pool_groups_current_HEAD,pool_clusters.json group; ticker=ATLAS; balanceanalytics_group=ATLAS; adastat_group=atlasstakepool.com
8f67312cb7927075292fcc986927c986ccdd630a3bae1b52dd4671a4,pool13annzt9hjfc822f0ejvxjf7fsmxd6cc28whpk5kagec6ggfmm7u,AWP,pool_groups_current_HEAD,pool_clusters.json group; ticker=STSH3; balanceanalytics_group=AWP; adastat_group=stakeshark.io
a3ac6ca0694fc5825f831c8d0d97f202c4f298741ae60874730fafb8,pool15wkxegrfflzcyhurrjxsm9ljqtz09xr5rtnqsarnp7hmsz5um3t,AWP,pool_groups_current_HEAD,pool_clusters.json group; ticker=STSH1; balanceanalytics_group=AWP; adastat_group=stakeshark.io
ae66e56ab11ccb39e882669f220a37956c683e4ce84fefd910012d7a,pool14enw2643rn9nn6yzv60jyz3hj4kxs0jvap87lkgsqykh508jxm6,AWP,pool_groups_current_HEAD,pool_clusters.json group; ticker=STSH2; balanceanalytics_group=AWP; adastat_group=stakeshark.io
bce696401137ff3d305e6a8dbb6ac0cd9b41570bda42deb4e83d86f2,pool1hnnfvsq3xlln6vz7d2xmk6kqekd5z4ctmfpdad8g8kr0yk8kdfd,AZUR,pool_groups_current_HEAD,pool_clusters.json group; ticker=AZDFM; balanceanalytics_group=AZUR; adastat_group=None
122568b44ec39af54b809af82b4c71d1eec348c43fcfc158cc472aaa,pool1zgjk3dzwcwd02juqntuzknr368hvxjxy8l8uzkxvgu4252d7ekf,BD,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=BD; adastat_group=None
27f1ff2bdbcec5201032e990f97dffabff14122cdad6fffdc19712e7,pool1ylcl727memzjqypjaxg0jl0l40l3gy3vmtt0llwpjufwwdmptks,BD,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=BD; adastat_group=blockdaemon.com
34245847690897f817c6f4a40fbf70de6f4645dda3080bef7b818f21,pool1xsj9s3mfpztls97x7jjql0msmeh5v3wa5vyqhmmmsx8jzsqxrsv,BD,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=BD; adastat_group=None
3e695a66ff6e2ed3806701bc0f6e8dfc85db114b71864999425147c5,pool18e545ehldchd8qr8qx7q7m5dljzaky2twxrynx2z29ru2mt6pv4,BD,pool_groups_current_HEAD,pool_clusters.json group; ticker=BD4; balanceanalytics_group=BD; adastat_group=blockdaemon.com
494b1adec5eb9aaa6f66fbdad55fa0637a59fc1c74ef40b355bc2aa1,pool1f9934hk9awd25mmxl0dd2haqvda9nlquwnh5pv64hs42znl07zj,BD,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=BD; adastat_group=blockdaemon.com
4a5571be1cb000df524350ef170f73cc0c0404155350dd0f71e4d130,pool1ff2hr0sukqqd75jr2rh3wrmnesxqgpq42dgd6rm3ungnqp904ue,BD,pool_groups_current_HEAD,pool_clusters.json group; ticker=BD3; balanceanalytics_group=BD; adastat_group=blockdaemon.com
5eb362978a68a4780f4fd701b8f04f5aeb990eb80b1cb025d99e82a1,pool1t6ek99u2dzj8sr606uqm3uz0tt4ejr4cpvwtqfwen6p2z57rrst,BD,pool_groups_current_HEAD,pool_clusters.json group; ticker=BD0; balanceanalytics_group=BD; adastat_group=blockdaemon.com
6feba2d1c9ff8b6f216259fc8824e8803202f882e33a07b6a235c5ac,pool1dl4695wfl79k7gtzt87gsf8gsqeq97yzuvaq0d4zxhz6c0nlf4g,BD,pool_groups_current_HEAD,pool_clusters.json group; ticker=BD2; balanceanalytics_group=BD; adastat_group=blockdaemon.com
9632b8093185e25be0f3c8a5408a51e59154dd3273416db907c8e67e,pool1jcetszf3sh39hc8nezj5pzj3ukg4fhfjwdqkmwg8ern8u3c4y7v,BD,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=BD; adastat_group=None
b1e1a8dd86fd393abe297fdc0d9fc9f418e9aa5e60729fa38165ae0b,pool1k8s63hvxl5un403f0lwqm87f7svwn2j7vpeflgupvkhqkjpknut,BD,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=BD; adastat_group=None
b4ae1414f2bede7e4008ac2f431730ed0b4e848ef501811241889554,pool1kjhpg98jhm08usqg4sh5x9esa595apyw75qczyjp3z24g0cdate,BD,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=BD; adastat_group=None
bf7908ea0ef61c441e4dca0e756f335c33459bb8f2779cb8f6caf8eb,pool1haus36sw7cwyg8jdeg882mentse5txac7fmeew8ketuwky6q602,BD,pool_groups_current_HEAD,pool_clusters.json group; ticker=BD1; balanceanalytics_group=BD; adastat_group=blockdaemon.com
d54cc1cdc643ccebdb1b7a613f8b6b9442b0d21ebcf3155aad2334f3,pool164xvrnwxg0xwhkcm0fsnlzmtj3ptp5s7hne32k4dyv60x4utfje,BD,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=BD; adastat_group=None
da482311081902f95d08bb05d878126904a1e133dd06901e05e652ce,pool1mfyzxyggryp0jhgghvzas7qjdyz2rcfnm5rfq8s9uefvukrlps5,BD,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=BD; adastat_group=blockdaemon.com
bc7b9907c9fcfd5dbba3e8253d51998ca827007e759e1ec30b3f9c1b,pool1h3aejp7fln74mwaraqjn65ve3j5zwqr7wk0pasct87wpkv0aspm,BEAST,pool_groups_current_HEAD,pool_clusters.json group; ticker=BEAST; balanceanalytics_group=BEAST; adastat_group=beastlyorion.github.io
c01546efeba17d531d60447356fc4c19b29c632aeac3377d21f75b4e,pool1cq25dmlt5974x8tqg3e4dlzvrxefcce2atpnwlfp7ad5ugec9fp,BEAST,pool_groups_current_HEAD,pool_clusters.json group; ticker=BEAST; balanceanalytics_group=BEAST; adastat_group=beastlyorion.github.io
85e055f4c777392bd43a8d8c40aad6b3e67b1f23faf4c24d12f4c5f4,,BEBO,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=BCOOL; name=BCOLL ADA Pool
95ef4e541a1e89b38ffefe125060ff441b03c0d77dbfaff656bd1d64,,BEBO,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=BEBOP; name=BeBop ADA Pool
021e8d5d8acd1eecb2c0946a87e09daa4bde370be90413b80eb996d9,pool1qg0g6hv2e50wevkqj34g0cya4f9audctayzp8wqwhxtdjnhn3tt,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=BINANCE; adastat_group=binance.com
02628b1252ace3adaea5d7da6b432eae66fa072e1b064e9a6e29a87b,,BINANCE,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=BNP; name=Binance Staking - 23
0ac5fabd6b2f75f5583a4de5b141115ab7d036ee66b13070f6968c81,pool1ptzl40tt9a6l2kp6fhjmzsg3t2maqdhwv6cnqu8kj6xgz3vw9us,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=BNP; balanceanalytics_group=BINANCE; adastat_group=binance.com
0f581255fdb8e8e88d3676a3cbede33e1f2456171cbe39266b3db679,,BINANCE,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=BNP; name=Binance Staking - 37
11adfe44fee00220af204daa7ccedc7124c03c1d7614e60da4dd2af1,pool1zxklu387uqpzpteqfk48enkuwyjvq0qawc2wvrdym540zk0yqps,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=BINANCE; adastat_group=binance.com
1575d127ca11492f83430cd0e9d204450dc09e587239c52d542cd1fa,pool1z46azf72z9yjlq6rpngwn5syg5xup8jcwguu2t259ngl5cnv2ds,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=BNP; balanceanalytics_group=BINANCE; adastat_group=binance.com
182acedff9cf6a4c44f81d0f6ff03fd21eef63aff7f1ab118bc0a61d,pool1rq4vahleea4yc38cr58klupl6g0w7ca07lc6kyvtcznp6649j5p,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=BINANCE; adastat_group=binance.com
18532512ac6b647e89dc297deeea305625f8faa1c84a7fe9b7e02f4e,pool1rpfj2y4vddj8azwu9977a63s2cjl374pep98l6dhuqh5u9jctj0,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=BNP; balanceanalytics_group=BINANCE; adastat_group=binance.com
21ad7ca84128f182623df17e6cb29ca1e83889e0013f1004cf5beb73,,BINANCE,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=BNP; name=Binance Staking - 43
243499b53228f5953bb906c8af0fb996002dd78712e430aa7d116964,,BINANCE,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=BNP; name=Binance Staking - 32
266916eadfae9f9466cd9f272fd566a0af0a0782c9e60b24c4973b9f,pool1ye53d6kl460egekdnunjl4tx5zhs5puze8nqkfxyjuae7364w74,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=BINANCE; adastat_group=binance.com
2b8947643348d28cc439a7c28812a8c8b00567a81479c0db77f64e6e,,BINANCE,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=BNP; name=Binance Staking - 26
2c08d16625e9db8c13f81032add67387c23c9166fca89e55ef980d64,pool19sydze39a8dccylczqe2m4nnslpreytxlj5fu400nqxkg8wvgx8,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=BNP; balanceanalytics_group=BINANCE; adastat_group=binance.com
2cf87fadec7130c7e41910492073ae4dbe65ca462c1fdc3d2a56d015,,BINANCE,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=BNP; name=Binance Staking - 39
2d4b292a16151000089cd462dfc6e21c0ac2ebdd373070fb0c511f12,,BINANCE,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=BNP; name=Binance Staking - 28
2ef1a87059981acd82308263348995333b1723e788b5027378c34212,pool19mc6suzenqdvmq3ssf3nfzv4xva3wgl83z6syumccdppyar0vga,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=BNP; balanceanalytics_group=BINANCE; adastat_group=binance.com
3200ed8ab323773d4d1a64333a0d79b93dc8f3a45c37f88141e34317,,BINANCE,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=BNP; name=Binance Staking - 36
39b60916e5f2ccaad362b09e907d9d85050cbd22b94db9943a17bdd9,pool18xmqj9h97tx245mzkz0fqlvas5zse0fzh9xmn9p6z77aj5jegsx,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=BNP; balanceanalytics_group=BINANCE; adastat_group=binance.com
3b09246a5f22d5223bb9f4da263d3e35870c98c825f9330fe8dc45db,pool18vyjg6jlyt2jywae7ndzv0f7xkrsexxgyhunxrlgm3zaku0327k,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=BINANCE; adastat_group=binance.com
411b5ec759f36ebf143d99151909896671fbed8d3244dad1d496f6ed,,BINANCE,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=BNP; name=Binance Staking - 25
43d6ae9628a6552f3a4fc7f76f453769f12c4aa69c4f122fc6634970,pool1g0t2a93g5e2j7wj0clmk73fhd8cjcj4xn383yt7xvdyhq37m0kk,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=BINANCE; adastat_group=binance.com
49cb80cc9bad4696515291ce98a14fe987d7550547ba8fcc1044bea5,pool1f89cpnym44rfv52jj88f3g20axraw4g9g7aglnqsgjl220lpdd8,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=BNP; balanceanalytics_group=BINANCE; adastat_group=binance.com
4b5e02dce5f549a0c332d8b02f91c43a506311fe1cd4498ddcf46bd0,pool1fd0q9h8974y6psejmzczlywy8fgxxy07rn2ynrwu734aqwq540p,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=BINANCE; adastat_group=infstones.com
4c316a5b23e0a93a80998575028d8399b0399efcb676837442f9821d,pool1fsck5keruz5n4qyes46s9rvrnxcrn8hukemgxazzlxpp6g66fzh,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=BINANCE; adastat_group=binance.com
4d675db60ca11a6e6224aac48e6c0c4f4e637c833cbfe7801ceefafe,pool1f4n4mdsv5ydxuc3y4tzgumqvfa8xxlyr8jl70qquama0ug2pmhf,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=BNP; balanceanalytics_group=BINANCE; adastat_group=binance.com
518dc473199d020fbfa4f3f9db2012e982e4cb5828487cf09ca82215,pool12xxugucen5pql0ay70uakgqjaxpwfj6c9py8euyu4q3p23s0fyg,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=BNP; balanceanalytics_group=BINANCE; adastat_group=binance.com
556e4281187cee08332ad1ed2a0e910b05e0850a2d01a1a9af848d07,pool124hy9qgc0nhqsve268kj5r53pvz7ppg295q6r2d0sjxswchljf0,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=BNP; balanceanalytics_group=BINANCE; adastat_group=binance.com
576f80a12815b6a28bb271d284825beea6885a1e136d558fc051de17,pool12ahcpgfgzkm29zajw8fgfqjma6ngsks7zdk4tr7q280pwfvtlek,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=BNP; balanceanalytics_group=BINANCE; adastat_group=binance.com
5b0f169af28ad3081982499878bec888e848139b27c86ff517c9161c,,BINANCE,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=BNP; name=Binance Staking - 2
5dd01c89cba8580bdbf72426618f1f0bf6922968a8330320f0a27d24,pool1thgpezwt4pvqhklhysnxrrclp0mfy2tg4qesxg8s5f7jg7802y0,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=None; balanceanalytics_group=BINANCE; adastat_group=binance.com
5e964c17799de9ce9a2791cb2434927efa2d66bb418af9f8d6c7fdbe,pool1t6tyc9menh5uax38j89jgdyj0maz6e4mgx90n7xkcl7mu8fzqxu,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=BNP; balanceanalytics_group=BINANCE; adastat_group=binance.com
60014da0f8c033b90e9cb27b53f7daf3412877d3ec0e69853ebf1981,pool1vqq5mg8ccqemjr5ukfa48a767dqjsa7nas8xnpf7huvcz7amlv9,BINANCE,pool_groups_current_HEAD,pool_clusters.json group; ticker=BNP; balanceanalytics_group=BINANCE; adastat_group=binance.com
625ae8c8aaaead6ceebf262f380245cb61b4a3e96199b27eb9b01ad9,,BINANCE,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=BNP; name=Binance Staking - 35
639288b5e4bf267ece78e9a4941dd794f50ec54785f84c687b4ab086,,BINANCE,pool_groups_2021_01_06_99b3c61d,pool_list.json cluster_name; ticker=BNP; name=Binance Staking - 38
